File Name	URL	Most Common Town	Most Mentioned Year	MA url	ORG url	Has Mass	Has climate	Total Words	Total Pages	flood Count	storm Count	heat Count	air pollution Count	indoor air quality Count	chemical hazards Count	extreme precipitation Count	fire Count	flood %	storm %	heat %	air pollution %	indoor air quality %	chemical hazards %	extreme precipitation %	fire %	workshop Count	mapping Count	focus_group Count	interview Count	survey Count	community_meeting Count	small_group_meeting Count	information Count	workshop %	mapping %	focus_group %	interview %	survey %	community_meeting %	small_group_meeting %	information %
bostonurl17.json	https://www.mapc.org/wp-content/uploads/2017/11/MAGIC-Climate-Resilience-Plan_VA-and-Strategies_112017.pdf	Boston	2016	0	1	1	1	47680	176	257	164	56	47	5	21	53	1	42.55	27.152	9.272	7.781	0.828	3.477	8.775	0.166	1	0	0	0	22	1	19	0	2.326	0.0	0.0	0.0	51.163	2.326	44.186	0.0
bostonurl18.json	https://www.clf.org/wp-content/uploads/2019/02/CLF_Ch91ClimateReport_Final2.pdf	Boston	2016	0	1	1	1	22058	62	380	39	0	2	0	1	12	0	87.558	8.986	0.0	0.461	0.0	0.23	2.765	0.0	0	0	0	0	3	0	0	0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
bostonurl19.json	https://www.abettercity.org/docs-new/extreme%20heat%20primer%2051123.pdf	Boston	2022	0	1	0	1	6953	19	5	10	97	3	3	0	1	0	4.202	8.403	81.513	2.521	2.521	0.0	0.84	0.0	0	0	0	0	0	0	5	0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0
bostonurl2.json	https://www.umb.edu/media/umassboston/editor-uploads/sustainable-solutions-lab/documents/Who-Counts-In-Climate-Resilience-Web.pdf	Boston	2021	0	1	1	1	6934	31	7	44	5	0	0	0	5	0	11.475	72.131	8.197	0.0	0.0	0.0	8.197	0.0	0	0	0	11	31	0	0	0	0.0	0.0	0.0	26.19	73.81	0.0	0.0	0.0
bostonurl20.json	https://www.bostonfed.org/-/media/Documents/Workingpapers/PDF/2022/neppcrr2202.pdf	Boston	2022	0	1	1	1	5870	21	6	7	3	0	0	0	2	0	33.333	38.889	16.667	0.0	0.0	0.0	11.111	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bostonurl21.json	https://www.bu.edu/igs/files/2023/09/DSI-2023-Final-CCBUMC-Annotated.pdf	Boston	2023	0	1	1	1	5201	14	30	20	6	7	3	1	2	0	43.478	28.986	8.696	10.145	4.348	1.449	2.899	0.0	0	0	0	0	3	0	0	0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
bostonurl22.json	https://www.bostonharbornow.org/wp-content/uploads/2017/12/FOR-RELEASE-Bostons-Working-Port-A-Foundation-for-Innovation-v1-24.pdf	Boston	2017	0	1	1	1	19178	43	300	139	0	0	11	24	0	2	63.025	29.202	0.0	0.0	2.311	5.042	0.0	0.42	0	0	0	8	0	0	0	0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
bostonurl23.json	https://www.nature.org/content/dam/tnc/nature/en/documents/Report-MA-Equitable-Sustainable-Climate-Funding.pdf	Boston	2021	0	1	1	1	10261	23	3	6	1	0	0	0	0	0	30.0	60.0	10.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	13	0	2	0	0.0	0.0	0.0	0.0	86.667	0.0	13.333	0.0
bostonurl24.json	https://www.bwsc.org/sites/default/files/2023-02/BWSC%20Coastal%20Stormwater%20Discharge%20Analysis%20-%20Final%20Report.pdf	Boston	2023	0	1	1	1	46170	196	728	710	0	0	4	3	28	0	49.423	48.201	0.0	0.0	0.272	0.204	1.901	0.0	0	0	0	0	8	0	0	0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
bostonurl25.json	https://www.epa.gov/system/files/documents/2024-03/boston-cambridge-newton-ma-nh-mapc-pcap.pdf	Boston	2017	0	1	0	1	41467	156	38	17	29	175	11	11	5	25	12.219	5.466	9.325	56.27	3.537	3.537	1.608	8.039	0	0	0	0	7	0	6	0	0.0	0.0	0.0	0.0	53.846	0.0	46.154	0.0
bostonurl26.json	https://noharm-uscanada.org/sites/default/files/documents-files/6804/Metro%20Boston%20Health%20Care%20Energy%20Analytics%202011-2019_2.pdf	Boston	2011	0	1	1	1	2631	9	0	4	0	20	1	0	0	0	0.0	16.0	0.0	80.0	4.0	0.0	0.0	0.0	0	0	0	0	0	0	3	0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0
bostonurl27.json	http://www.mapc.org/wp-content/uploads/2019/03/Brookline-final-plan.pdf	Boston	2010	0	1	1	1	19792	73	285	137	79	21	10	3	18	3	51.259	24.64	14.209	3.777	1.799	0.54	3.237	0.54	0	0	0	0	1	1	4	0	0.0	0.0	0.0	0.0	16.667	16.667	66.667	0.0
bostonurl28.json	https://www.massaudubon.org/content/download/21633/file/mass-audubon_state-of-the-birds-2017-report.pdf	Boston	2015	0	1	1	1	23039	52	69	40	7	0	0	5	4	2	54.331	31.496	5.512	0.0	0.0	3.937	3.15	1.575	0	0	0	0	6	0	1	0	0.0	0.0	0.0	0.0	85.714	0.0	14.286	0.0
bostonurl29.json	https://cms5.revize.com/revize/chelseama/Document_Center/Archive/Planning%20Studies%20and%20Reports/20170215_chelsea_va.pdf	Chelsea	2016	0	0	1	1	27495	146	463	108	0	0	1	4	26	0	76.91	17.94	0.0	0.0	0.166	0.664	4.319	0.0	0	0	0	0	1	1	1	0	0.0	0.0	0.0	0.0	33.333	33.333	33.333	0.0
bostonurl3.json	https://www.boston.gov/sites/default/files/imce-uploads/2017-01/crb_-_focus_area_va.pdf	Boston	2015	0	1	0	1	22761	31	190	163	52	15	2	1	5	2	44.186	37.907	12.093	3.488	0.465	0.233	1.163	0.465	1	0	2	0	1	0	0	1	20.0	0.0	40.0	0.0	20.0	0.0	0.0	20.0
bostonurl30.json	https://ebcne.org/wp-content/uploads/2018/06/06-22-18-MASTER-Climate-Change-Program-The-Boston-Harbor-Barrier-Study.pdf	Boston	2018	0	1	1	1	3899	109	29	14	0	0	0	2	0	0	64.444	31.111	0.0	0.0	0.0	4.444	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bostonurl31.json	https://d279m997dpfwgl.cloudfront.net/wp/2021/06/MBTA-Orient-Heights-report-draft-Rev8-11x17.pdf	Boston	2015	0	0	1	1	4529	16	91	58	3	0	2	1	2	0	57.962	36.943	1.911	0.0	1.274	0.637	1.274	0.0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
bostonurl32.json	https://convergestrategies.com/wp-content/uploads/2024/02/CleanEnergyandResiliencyCLEARforBrighamandWomensHospital_November2021.pdf	Boston	2021	0	0	1	1	8027	23	2	15	3	0	1	0	0	2	8.696	65.217	13.043	0.0	4.348	0.0	0.0	8.696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bostonurl33.json	https://cms7files1.revize.com/quincyma/Document%20Center/Residents/Multi-Hazard%20Mitigation%20Plan/Quincy%20HMP%205-Year%20Update%20Volume%202%20-%20Adopted%204-2-2019.pdf	Boston	2013	0	0	1	1	34611	183	407	156	32	35	5	7	20	5	61.019	23.388	4.798	5.247	0.75	1.049	2.999	0.75	3	0	0	0	27	5	13	0	6.25	0.0	0.0	0.0	56.25	10.417	27.083	0.0
bostonurl34.json	https://www.mma.org/wp-content/uploads/2020/02/AM20_Climate_Mansfield.pdf	Boston	2018	1	1	1	1	1533	29	12	11	1	1	0	0	4	1	40.0	36.667	3.333	3.333	0.0	0.0	13.333	3.333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bostonurl35.json	https://ltsscenter.org/reports/The_Impact_of_Climate_Change_Why_Older_Adults_are_Vulnerable.pdf	Boston	2018	0	1	1	1	6600	20	4	38	12	3	0	0	4	2	6.349	60.317	19.048	4.762	0.0	0.0	6.349	3.175	0	0	0	0	6	0	0	0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
bostonurl36.json	https://massland.org/sites/default/files/files/climate_and_environmental_policy_briefing_book_2022.pdf	Boston	2020	0	1	1	1	27348	68	42	46	6	30	4	31	25	13	21.32	23.35	3.046	15.228	2.03	15.736	12.69	6.599	0	0	0	0	1	0	2	0	0.0	0.0	0.0	0.0	33.333	0.0	66.667	0.0
bostonurl37.json	https://research.fit.edu/media/site-specific/researchfitedu/coast-climate-adaptation-library/united-states/east-coast/new-england/Hamin-et-al.-2014.-Adaptation-Barriers-In-Coastal-Massachusetts.pdf	Boston	2010	0	1	1	1	9714	14	0	3	0	1	0	0	0	0	0.0	75.0	0.0	25.0	0.0	0.0	0.0	0.0	1	0	0	0	5	0	2	0	12.5	0.0	0.0	0.0	62.5	0.0	25.0	0.0
bostonurl38.json	https://www.greenribboncommission.org/wp-content/uploads/2018/05/Feasibility-of-Harbor-wide-Barriers-Report.pdf	Boston	2016	0	1	1	1	104255	250	1128	359	5	3	0	13	22	0	73.725	23.464	0.327	0.196	0.0	0.85	1.438	0.0	0	0	2	0	11	0	1	0	0.0	0.0	14.286	0.0	78.571	0.0	7.143	0.0
bostonurl39.json	https://elizabethcitync.gov/vertical/sites/%7B81CF1C17-216A-4959-BE57-0B405379B891%7D/uploads/NC_Program_Application_WSE.pdf	Boston	2023	0	1	1	1	11338	41	114	68	2	0	1	1	8	0	58.763	35.052	1.031	0.0	0.515	0.515	4.124	0.0	8	0	0	1	0	1	2	0	66.667	0.0	0.0	8.333	0.0	8.333	16.667	0.0
bostonurl4.json	https://www.umb.edu/media/umassboston/content-assets/documents/Report-Learning-From-MVP-Greater-Boston-2022-05-24.pdf	Boston	2021	0	1	1	1	23026	54	66	32	10	10	0	0	4	0	54.098	26.23	8.197	8.197	0.0	0.0	3.279	0.0	64	0	0	4	2	5	3	0	82.051	0.0	0.0	5.128	2.564	6.41	3.846	0.0
bostonurl40.json	https://s3.amazonaws.com/somervillema-live/s3fs-public/Somerville_Climate_Change_Vulnerability_Assessment_2023.pdf	Somerville	2017	0	0	1	1	5883	32	148	110	20	0	0	0	24	0	49.007	36.424	6.623	0.0	0.0	0.0	7.947	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bostonurl41.json	https://www.lincolninst.edu/app/uploads/legacy-files/pubfiles/2019_inquiry_mystic_river_climate_equity_rappaport.pdf	Boston	2019	0	1	1	1	9348	28	55	43	5	2	1	2	7	1	47.414	37.069	4.31	1.724	0.862	1.724	6.034	0.862	4	0	0	0	0	3	0	0	57.143	0.0	0.0	0.0	0.0	42.857	0.0	0.0
bostonurl42.json	https://www.sec.gov/comments/climate-disclosure/cll12-8915187-244762.pdf	Boston	2019	0	1	1	1	28066	62	39	25	4	1	0	1	11	5	45.349	29.07	4.651	1.163	0.0	1.163	12.791	5.814	3	0	0	1	9	3	1	0	17.647	0.0	0.0	5.882	52.941	17.647	5.882	0.0
bostonurl43.json	https://cdn.branchcms.com/GB7r14nbKy-1182/docs/ComDev/Presented-for-adoption.Revere-Hazard-Mitigation-Plan-2022-Update_2021-12-15.pdf	Revere	2021	0	0	1	1	58311	230	728	576	10	0	0	0	108	47	49.558	39.21	0.681	0.0	0.0	0.0	7.352	3.199	120	0	0	0	21	0	17	0	75.949	0.0	0.0	0.0	13.291	0.0	10.759	0.0
bostonurl44.json	https://oshercenter.org/files/2019/04/Resilience-2.0-Boston-Healthcares-Role-in-Anchoring-Community-Resilience.pdf	Boston	2014	0	1	0	1	19538	55	39	87	11	5	0	2	8	1	25.49	56.863	7.19	3.268	0.0	1.307	5.229	0.654	0	0	0	0	1	1	8	0	0.0	0.0	0.0	0.0	10.0	10.0	80.0	0.0
bostonurl45.json	https://www.geo.umass.edu/faculty/yu/2017ChengLUP.pdf	Boston	2016	0	1	1	1	4034	12	69	36	0	8	0	0	4	0	58.974	30.769	0.0	6.838	0.0	0.0	3.419	0.0	0	0	0	0	2	0	0	0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
bostonurl46.json	https://www.rilegislature.gov/Special/comdoc/House%20Environment%20and%20Natural%20Resources%202024/03-21-2024--H7731--Curt%20Spalding.pdf	Boston	2023	0	1	1	1	1416	3	6	11	0	0	0	0	3	1	28.571	52.381	0.0	0.0	0.0	0.0	14.286	4.762	2	0	0	0	0	1	0	0	66.667	0.0	0.0	0.0	0.0	33.333	0.0	0.0
bostonurl47.json	https://www.massgeneralbrigham.org/content/dam/mgb-global/en/about/newsroom/impact-reports/documents/mgb-sustainability-impact-report-2024.pdf	Boston	2022	0	1	1	1	4144	16	5	6	1	5	4	0	0	1	22.727	27.273	4.545	22.727	18.182	0.0	0.0	4.545	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0
bostonurl48.json	https://www.nrcc.cornell.edu/workshops/oct_2019_precip/boston.pdf	Boston	2018	0	1	0	1	541	20	11	15	2	0	0	0	4	0	34.375	46.875	6.25	0.0	0.0	0.0	12.5	0.0	0	0	0	0	5	0	0	0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
bostonurl49.json	https://cms9files.revize.com/northadamsma/City%20Reports/Municipal%20Documents/North%20Adams%20Hazard%20Mitigation%20Plan%20FINAL%20Submitted%20Reduced%20Size.pdf	Boston	2018	0	0	1	1	43112	148	384	548	32	10	15	20	142	93	30.868	44.051	2.572	0.804	1.206	1.608	11.415	7.476	18	0	0	0	4	0	3	0	72.0	0.0	0.0	0.0	16.0	0.0	12.0	0.0
bostonurl5.json	https://www.mass.gov/files/documents/2023/10/24/CLIMATE%20REPORT.pdf	Boston	2023	0	1	1	1	32755	87	53	64	19	9	10	1	13	12	29.282	35.359	10.497	4.972	5.525	0.552	7.182	6.63	0	0	0	0	14	5	16	0	0.0	0.0	0.0	0.0	40.0	14.286	45.714	0.0
bostonurl50.json	https://www.ucsusa.org/sites/default/files/2022-10/new-england-state-climate-action-assessment-full-report.pdf	Cambridge	2022	0	1	1	1	14171	44	8	7	3	3	0	1	2	0	33.333	29.167	12.5	12.5	0.0	4.167	8.333	0.0	0	0	0	13	0	0	37	0	0.0	0.0	0.0	26.0	0.0	0.0	74.0	0.0
bostonurl51.json	https://www.amtrak.com/content/dam/projects/dotcom/english/public/documents/corporate/foia/2022-Amtrak-Climate-Vulnerability-Assessment-Summary-Report-092222.pdf	Boston	2017	0	0	0	1	18121	138	137	120	29	6	1	0	8	3	45.066	39.474	9.539	1.974	0.329	0.0	2.632	0.987	0	0	0	0	1	0	7	0	0.0	0.0	0.0	0.0	12.5	0.0	87.5	0.0
bostonurl52.json	https://static1.squarespace.com/static/563d6078e4b0396c216603c8/t/64c184ca84316d44a8d5f988/1690404047425/_FINAL+REPORT+2023.06.29_BIM_ClimateVulnerabilityAssessment_ExecutiveSummary_final_wAppendix+-+rev-compressed.pdf	Winthrop	2020	0	0	1	1	53848	205	1043	366	1	0	0	4	84	2	69.533	24.4	0.067	0.0	0.0	0.267	5.6	0.133	8	0	0	0	10	0	2	0	40.0	0.0	0.0	0.0	50.0	0.0	10.0	0.0
bostonurl53.json	https://www.umassmed.edu/globalassets/growing-green/files/umass_chan_final-withcover-2021-09-22-singlepages.pdf	Boston	2020	0	1	1	1	11600	40	0	6	0	35	3	0	0	2	0.0	13.043	0.0	76.087	6.522	0.0	0.0	4.348	0	0	0	0	5	0	0	0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
bostonurl55.json	https://sustainablebuildingsinitiative.org/assets/images/FINAL%20Climate%20Resilience%20Template%20for%20Buildings%2003.07.19.pdf	Boston	2018	0	1	1	1	9891	32	123	50	22	1	5	0	8	0	58.852	23.923	10.526	0.478	2.392	0.0	3.828	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bostonurl56.json	https://capstone.extension.harvard.edu/files/capstone/files/capstonefinal_samanthajalbert.pdf	Boston	2020	0	1	1	1	11927	44	104	31	2	0	0	0	0	0	75.912	22.628	1.46	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1	0	1	0	0.0	0.0	0.0	0.0	50.0	0.0	50.0	0.0
bostonurl57.json	https://pauldavidoff.com/wp-content/uploads/2022/11/UPCD_2022_CoolRoxburyReport_Final.2.pdf	Boston	2022	0	0	1	1	10354	42	0	6	104	0	1	0	0	0	0.0	5.405	93.694	0.0	0.901	0.0	0.0	0.0	2	2	0	5	27	0	0	0	5.556	5.556	0.0	13.889	75.0	0.0	0.0	0.0
bostonurl59.json	https://woburnma.gov/wp-content/uploads/2021/05/Woburn-Hazard-Mitigation-Plan-provisionally-approved.pdf	Woburn	2021	1	1	1	1	29551	114	265	381	32	7	3	1	83	46	32.396	46.577	3.912	0.856	0.367	0.122	10.147	5.623	5	0	0	0	12	1	0	0	27.778	0.0	0.0	0.0	66.667	5.556	0.0	0.0
bostonurl6.json	https://www.cambridgema.gov/-/media/Files/CDD/Climate/resilientcambridge/resilientcityresilientpeople.pdf	Cambridge	2018	1	1	0	1	4032	36	67	38	8	0	0	0	1	0	58.772	33.333	7.018	0.0	0.0	0.0	0.877	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bostonurl60.json	https://www.massport.com/sites/default/files/2024-01/2020-2021-Massport-Sustainability-Resiliency-Report.pdf	Boston	2020	0	0	0	1	7615	32	4	2	0	18	1	2	0	1	14.286	7.143	0.0	64.286	3.571	7.143	0.0	3.571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bostonurl62.json	https://www.cityofnewburyport.com/sites/g/files/vyhlif12211/f/pages/bars_guide_newburyport_english_09.24.2018.pdf	Boston	2018	0	0	1	1	2438	7	57	21	4	0	0	0	3	0	67.059	24.706	4.706	0.0	0.0	0.0	3.529	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bostonurl63.json	https://orgchart.mit.edu/system/files/reports/20150615_MIT_Climate_Change_Conversation.pdf	Boston	2015	0	1	0	1	24320	54	7	7	1	16	0	4	1	2	18.421	18.421	2.632	42.105	0.0	10.526	2.632	5.263	1	0	0	0	13	1	10	0	4.0	0.0	0.0	0.0	52.0	4.0	40.0	0.0
bostonurl64.json	https://www.devensec.com/news/Devens_MVP_Report_FINAL_052218_Compiled.pdf	Boston	2018	0	0	0	1	19257	98	194	137	41	11	2	6	27	16	44.7	31.567	9.447	2.535	0.461	1.382	6.221	3.687	92	0	3	3	34	3	0	0	68.148	0.0	2.222	2.222	25.185	2.222	0.0	0.0
bostonurl65.json	https://www.fdic.gov/news/board-matters/2023/2023-10-24-notice-dis-b-fr.pdf	Boston	2023	0	1	1	1	7280	7	5	3	0	0	0	0	0	2	50.0	30.0	0.0	0.0	0.0	0.0	0.0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bostonurl66.json	https://www.cftc.gov/sites/default/files/2020-09/9-9-20%20Report%20of%20the%20Subcommittee%20on%20Climate-Related%20Market%20Risk%20-%20Managing%20Climate%20Risk%20in%20the%20U.S.%20Financial%20System%20for%20posting.pdf	Cambridge	2019	0	1	0	1	66468	196	63	43	14	36	1	0	19	24	31.5	21.5	7.0	18.0	0.5	0.0	9.5	12.0	0	0	0	0	17	14	3	0	0.0	0.0	0.0	0.0	50.0	41.176	8.824	0.0
bostonurl67.json	https://www.fema.gov/sites/default/files/documents/fema_PDMC-PJ-01-MA-2018-008-Boston-Fort-Point-Draft-EA_112021.pdf	Boston	2021	1	1	1	1	32529	99	542	53	1	11	1	34	7	0	83.513	8.166	0.154	1.695	0.154	5.239	1.079	0.0	0	0	0	0	5	2	0	0	0.0	0.0	0.0	0.0	71.429	28.571	0.0	0.0
bostonurl68.json	https://forestadaptation.org/sites/default/files/2022-09/Boston_UrbanTreeSpecies_ClimateCarbon%26Health.pdf	Boston	2019	0	1	1	1	2710	10	3	1	1	4	0	4	2	0	20.0	6.667	6.667	26.667	0.0	26.667	13.333	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bostonurl69.json	https://climate-vulnerability.mapc.org/assets/data/MAPC_ClimateVulnerability_Technical-Documentation_2019-12-10.pdf	Boston	2015	0	1	1	1	4027	11	115	22	17	0	1	0	7	0	70.988	13.58	10.494	0.0	0.617	0.0	4.321	0.0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
bostonurl7.json	https://www.childrenshospital.org/sites/default/files/2024-03/hospital-climate-resilience-plan.pdf	Boston	2023	0	1	1	1	5409	20	15	35	9	0	1	0	1	1	24.194	56.452	14.516	0.0	1.613	0.0	1.613	1.613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bostonurl70.json	https://ntrs.nasa.gov/api/citations/20205011374/downloads/2020Fall_MA_CharlesRiverWatershedWater_ProjectSummary_FD-final.docx.pdf	Boston	2020	0	1	1	1	1479	5	54	1	0	0	0	0	3	0	93.103	1.724	0.0	0.0	0.0	0.0	5.172	0.0	0	0	0	0	3	0	0	0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
bostonurl71.json	https://www.pvpc.org/sites/default/files/doc-strong-healthy-just-springfield-climate-action-resilience-plan-2976.pdf	Cambridge	2017	0	1	1	1	7288	24	66	24	12	4	0	0	9	0	57.391	20.87	10.435	3.478	0.0	0.0	7.826	0.0	0	0	0	0	3	0	0	0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
bostonurl72.json	https://cssh.northeastern.edu/bari/wp-content/uploads/sites/30/2021/09/BARI_Mayor-White-Paper-Energy13068.pdf	Boston	2019	0	1	1	1	3806	7	1	1	1	0	0	0	1	0	25.0	25.0	25.0	0.0	0.0	0.0	25.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bostonurl73.json	https://scholar.harvard.edu/files/rzeckhauser/files/theorizing_the_resilience_district.pdf	Boston	2020	0	1	0	1	6432	13	55	22	0	0	0	0	1	0	70.513	28.205	0.0	0.0	0.0	0.0	1.282	0.0	1	0	0	0	0	0	0	0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bostonurl74.json	https://climate-xchange.org/wp-content/uploads/2018/08/Investing-in-a-Better-Massachusetts-Conversations-with-Frontline-Organizations-on-Connecting-Climate-and-Community-Priorities_website.pdf	Boston	2020	0	1	1	1	17865	54	2	4	0	14	4	1	0	0	8.0	16.0	0.0	56.0	16.0	4.0	0.0	0.0	0	0	0	21	14	0	0	0	0.0	0.0	0.0	60.0	40.0	0.0	0.0	0.0
bostonurl75.json	https://www.bluecrossma.org/sites/g/files/csphws1866/files/acquiadam-assets/2022-Citizenship-Report-BCBSMA.pdf	Boston	2022	1	1	1	1	6441	39	0	1	0	0	0	0	0	0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0	0	0	0	0	1	0	66.667	0.0	0.0	0.0	0.0	0.0	33.333	0.0
bostonurl76.json	https://sites.tufts.edu/gis/files/2018/03/Fung_Judy_UEP294_Fall2017.pdf	None	(None, None)	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bostonurl77.json	https://www.springfield-ma.gov/dr/fileadmin/community_dev/DR/CARP_FINAL_REV_2017.pdf	Boston	2017	1	1	1	1	17264	66	42	47	15	53	1	1	5	2	25.301	28.313	9.036	31.928	0.602	0.602	3.012	1.205	11	0	0	0	10	0	7	0	39.286	0.0	0.0	0.0	35.714	0.0	25.0	0.0
bostonurl78.json	https://eeaonline.eea.state.ma.us/EEA/emepa/mepadocs/2020/122320em/sc/enf/16277%20ENF%20Dorchester%20Bay%20City%20with%20comments.pdf	Boston	2020	1	0	1	1	61614	152	214	167	1	60	35	3	7	3	43.673	34.082	0.204	12.245	7.143	0.612	1.429	0.612	2	0	0	0	10	0	4	0	12.5	0.0	0.0	0.0	62.5	0.0	25.0	0.0
bostonurl79.json	https://ulidigitalmarketing.blob.core.windows.net/ulidcnc/2012/04/ULI-Developing-Resilience-Report-FINAL.pdf	Boston	2015	0	0	0	1	6163	28	39	28	0	0	0	0	4	0	54.93	39.437	0.0	0.0	0.0	0.0	5.634	0.0	0	0	0	0	0	3	0	0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
bostonurl8.json	https://resilient.mass.gov/mvp/cms_content/guidelines/20210330Section4ClimateResilienceDesignGuidelinesFinal.pdf	Boston	2017	0	1	1	1	4910	16	36	8	1	0	0	0	1	0	78.261	17.391	2.174	0.0	0.0	0.0	2.174	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bostonurl80.json	https://doee.dc.gov/sites/default/files/dc/sites/ddoe/service_content/attachments/Climate%20Ready%20DC%282%29.pdf	Boston	2018	0	1	0	1	14893	46	104	70	91	2	0	1	21	0	35.986	24.221	31.488	0.692	0.0	0.346	7.266	0.0	5	0	0	0	9	0	8	0	22.727	0.0	0.0	0.0	40.909	0.0	36.364	0.0
bostonurl81.json	https://arch.umd.edu/sites/default/files/docs/Integrating%20Resilience%20into%20Local%20Capital%20Improvement%20Programs%20January%202019_1.pdf	Boston	2018	0	1	0	1	5415	18	23	11	0	0	0	0	1	0	65.714	31.429	0.0	0.0	0.0	0.0	2.857	0.0	1	0	0	0	0	0	0	0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bostonurl82.json	https://www.massmutual.com/global/media/shared/doc/sustainability/2021sustainabilityreport.pdf	Boston	2021	0	0	0	1	18418	44	2	1	0	15	1	0	0	0	10.526	5.263	0.0	78.947	5.263	0.0	0.0	0.0	1	0	0	1	3	0	2	0	14.286	0.0	0.0	14.286	42.857	0.0	28.571	0.0
bostonurl83.json	https://www.massmutual.com/global/media/shared/doc/sustainability/2022sustainabilityreport.pdf	Boston	2022	0	0	0	1	20210	48	1	1	0	7	1	0	0	0	10.0	10.0	0.0	70.0	10.0	0.0	0.0	0.0	2	0	0	5	6	1	2	0	12.5	0.0	0.0	31.25	37.5	6.25	12.5	0.0
bostonurl84.json	https://www.ctps.org/data/transreport/pdf/trpt1115.pdf	Boston	2015	0	1	1	1	3173	6	2	1	0	0	0	0	0	0	66.667	33.333	0.0	0.0	0.0	0.0	0.0	0.0	2	0	0	0	0	4	0	0	33.333	0.0	0.0	0.0	0.0	66.667	0.0	0.0
bostonurl85.json	https://acgl.community.uaf.edu/wp-content/uploads/sites/618/2021/08/MaioCV_8_11_2021.pdf	Boston	2018	0	1	1	1	7264	22	11	45	0	0	0	0	0	0	19.643	80.357	0.0	0.0	0.0	0.0	0.0	0.0	4	0	0	0	3	2	0	0	44.444	0.0	0.0	0.0	33.333	22.222	0.0	0.0
bostonurl86.json	http://ctps.org/data/images/Pages/lrtp-dev/LRTP_Memo_NA_Recommendations_11.16.pdf	Boston	2018	0	1	1	1	16573	51	5	5	0	22	3	6	1	0	11.905	11.905	0.0	52.381	7.143	14.286	2.381	0.0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
bostonurl87.json	https://www.sierraclub.org/sites/www.sierraclub.org/files/2023-06/202306-June-Newsletter.pdf	Boston	2023	0	1	1	1	2085	6	0	1	0	0	0	1	0	0	0.0	50.0	0.0	0.0	0.0	50.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bostonurl88.json	https://www.fra.dot.gov/necfuture/pdfs/tier1_deis/c12.pdf	Boston	2012	0	1	1	1	7254	21	14	4	0	7	4	1	0	0	46.667	13.333	0.0	23.333	13.333	3.333	0.0	0.0	0	0	0	0	16	0	3	0	0.0	0.0	0.0	0.0	84.211	0.0	15.789	0.0
