file_name	url	most_common_town	most_mentioned_year	most_common_state	has_climate	has_community	total_words	total_pages	flood_count	storm_count	heat_count	air_pollution_count	indoor_air_quality_count	chemical_hazards_count	extreme_precipitation_count	fire_count	flood_percent	storm_percent	heat_percent	air_pollution_percent	indoor_air_quality_percent	chemical_hazards_percent	extreme_precipitation_percent	fire_percent	workshop_count	mapping_count	focus_group_count	interview_count	survey_count	community_meeting_count	small_group_meeting_count	information_count	workshop_percent	mapping_percent	focus_group_percent	interview_percent	survey_percent	community_meeting_percent	small_group_meeting_percent	information_percent	town_name	is_ACRES_town	is_MASS	pass_checks2	V1	V2	V3	V4	V5	V6
burlingtonurl16.json	https://www.natureserve.org/sites/default/files/publications/files/ccvi_report_ny.pdf	washington	2010	new york	1	1	23671	67	5	1	1	0	0	0	2	0	55.556	11.111	11.111	0	0	0	22.222	0	0	0	0	0	2	0	0	0	0	0	0	0	100	0	0	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl17.json	https://kladashboard-clientsourcefiles.s3.amazonaws.com/Beverly-Salem/BeverlyMVPReport.pdf	beverly	2018	district	1	1	15886	48	141	84	21	2	3	0	24	8	49.823	29.682	7.42	0.707	1.06	0	8.481	2.827	30	0	0	0	0	0	14	0	68.182	0	0	0	0	0	31.818	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl12.json	https://www.climatehubs.usda.gov/sites/default/files/Southeast%20Vulnerability%20Assessment%20Final_0.pdf	washington	2011	mississippi	1	1	29424	61	48	46	54	52	4	4	60	24	16.438	15.753	18.493	17.808	1.37	1.37	20.548	8.219	0	0	0	0	3	0	2	0	0	0	0	0	60	0	40	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl2.json	https://www.burlingtonvt.gov/sites/default/files/020722%20Burlington%20Open%20Space%20Plan%20Addendum_ADOPTED.pdf	burlington	2021	vermont	1	1	18525	65	23	33	4	5	0	2	5	1	31.507	45.205	5.479	6.849	0	2.74	6.849	1.37	1	0	0	0	4	0	0	0	20	0	0	0	80	0	0	0	BURLINGTON	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl18.json	https://cityofeverett.com/wp-content/uploads/2021/10/Everett-HMP-2021-Update_draft-07-22-2021-lr.pdf	everett	2021	massachusetts	1	1	45839	306	528	369	48	1	2	4	57	13	51.663	36.106	4.697	0.098	0.196	0.391	5.577	1.272	32	0	0	0	42	0	52	0	25.397	0	0	0	33.333	0	41.27	0	BURLINGTON	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
burlingtonurl1.json	https://site.uvm.edu/vtclimateassessment/files/2021/11/VCA-11-9-2021.pdf	burlington	2021	vermont	1	1	134662	519	538	354	85	164	15	12	166	21	39.705	26.125	6.273	12.103	1.107	0.886	12.251	1.55	0	0	0	4	25	2	3	0	0	0	0	11.765	73.529	5.882	8.824	0	BURLINGTON	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl23.json	https://climatehubs.oce.usda.gov/sites/default/files/Northeast%20Regional%20Hub%20Vulnerability%20Assessment%20Final.pdf	washington	2011	new york	1	1	32249	65	46	42	34	24	8	2	39	13	22.115	20.192	16.346	11.538	3.846	0.962	18.75	6.25	0	0	0	0	1	0	1	0	0	0	0	0	50	0	50	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl20.json	https://neep.org/sites/default/files/resources/Green%20Zoning%20Report_Final_0.pdf	burlington	2019	massachusetts	1	1	8547	28	0	33	1	7	2	4	0	0	0	70.213	2.128	14.894	4.255	8.511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BURLINGTON	TRUE	TRUE	TRUE	NC	EXCLUDE	Not ACRES town	TRUE	BURLINGTON	TRUE
burlingtonurl24.json	https://usclimatealliance.org/wp-content/uploads/2023/12/USClimateAlliance_AnnualReport_2023.pdf	washington	2023	colorado	1	1	41386	119	40	127	10	212	3	1	8	31	9.259	29.398	2.315	49.074	0.694	0.231	1.852	7.176	2	0	0	0	0	2	5	0	22.222	0	0	0	0	22.222	55.556	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl22.json	https://research.fit.edu/media/site-specific/researchfitedu/coast-climate-adaptation-library/united-states/east-coast/new-england/Shi--Varuzzo.--2020.--Surging-Seas,-Rising-Fiscal-Stress.pdf.pdf	boston	2018	massachusetts	1	1	5029	13	159	16	0	0	0	0	7	1	86.885	8.743	0	0	0	0	3.825	0.546	0	0	0	3	0	0	0	0	0	0	0	100	0	0	0	0	BURLINGTON	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
burlingtonurl21.json	https://apps.ecology.wa.gov/publications/documents/1709052.pdf	washington	2023	washington	1	1	51403	184	488	215	7	16	1	20	52	103	54.102	23.836	0.776	1.774	0.111	2.217	5.765	11.419	1	0	0	0	4	1	1	0	14.286	0	0	0	57.143	14.286	14.286	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl3.json	https://www.massaudubon.org/content/download/12560/file/MassAudubon_LosingGround5_FINAL_medres.pdf	boston	2013	massachusetts	1	1	16165	32	7	16	2	0	0	0	1	0	26.923	61.538	7.692	0	0	0	3.846	0	1	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	BURLINGTON	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
burlingtonurl26.json	https://www.maine.gov/future/sites/maine.gov.future/files/inline-files/MCC_EquitySubcommitteeInterimReport_Feb2022.pdf	auburn	2021	maine	1	1	31664	71	31	40	9	24	1	2	6	4	26.496	34.188	7.692	20.513	0.855	1.709	5.128	3.419	3	0	1	0	2	0	12	0	16.667	0	5.556	0	11.111	0	66.667	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl28.json	https://www.nj.gov/dep/bcrp/resilientnj/docs/local-options-local-actions.pdf	florida	2015	florida	1	1	13696	97	470	193	4	12	0	7	27	2	65.734	26.993	0.559	1.678	0	0.979	3.776	0.28	8	0	0	2	0	1	0	0	72.727	0	0	18.182	0	9.091	0	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl32.json	https://dec.vermont.gov/sites/dec/files/geo/HazDocs/Ebell_1995.pdf	burlington	1983	vermont	0	1	29335	105	6	19	0	4	0	1	0	0	20	63.333	0	13.333	0	3.333	0	0	0	0	0	0	30	0	0	0	0	0	0	0	100	0	0	0	BURLINGTON	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl33.json	http://midatlanticocean.org/wp-content/uploads/2018/05/Climate-Change-Vulnerabilities-in-the-Coastal-Mid-Atlantic-Region.pdf	norfolk	2017	new york	1	1	49375	160	653	63	1	1	0	1	12	1	89.208	8.607	0.137	0.137	0	0.137	1.639	0.137	2	0	0	0	15	0	7	0	8.333	0	0	0	62.5	0	29.167	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl30.json	https://onlinepubs.trb.org/onlinepubs/sr/sr290.pdf	washington	2005	washington	1	1	87610	298	373	431	45	116	1	8	100	12	34.346	39.687	4.144	10.681	0.092	0.737	9.208	1.105	11	0	0	0	19	0	9	0	28.205	0	0	0	48.718	0	23.077	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl27.json	https://www.oregon.gov/energy/Data-and-Reports/Documents/2020-BER-Policy-Briefs.pdf	washington	2020	oregon	1	1	100208	263	61	264	20	215	8	8	31	120	8.391	36.314	2.751	29.574	1.1	1.1	4.264	16.506	25	0	0	1	5	7	9	0	53.191	0	0	2.128	10.638	14.894	19.149	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl31.json	https://www.tfah.org/wp-content/uploads/2020/12/ClimateChange_HealthRpt_FINAL.pdf	washington	2020	michigan	1	1	51655	140	72	136	61	22	10	9	44	66	17.143	32.381	14.524	5.238	2.381	2.143	10.476	15.714	1	0	0	0	21	0	2	0	4.167	0	0	0	87.5	0	8.333	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl35.json	https://legislature.vermont.gov/assets/Legislative-Reports/Clean-Water-Initiative-2023-Performance-Report.pdf	burlington	2023	vermont	1	1	39844	133	80	214	1	1	0	0	3	0	26.756	71.572	0.334	0.334	0	0	1.003	0	26	0	0	0	6	0	4	0	72.222	0	0	0	16.667	0	11.111	0	BURLINGTON	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl36.json	https://www.epa.gov/system/files/documents/2024-06/burlington-regional-roadshow-presentation.pdf	burlington	2024	alaska	1	1	3837	72	0	0	0	3	0	8	0	0	0	0	0	27.273	0	72.727	0	0	3	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	BURLINGTON	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl34.json	https://report.firststreet.org/6th-National-Risk-Assessment-Hazardous-Heat.pdf	washington	2023	texas	1	1	37158	121	1	4	518	0	0	0	0	1	0.191	0.763	98.855	0	0	0	0	0.191	0	0	0	0	3	0	0	0	0	0	0	0	100	0	0	0	BURLINGTON	FALSE	FALSE	FALSE	NC	EXCLUDE	Not ACRES town	TRUE	BURLINGTON	TRUE
burlingtonurl41.json	https://rhg.com/wp-content/uploads/2019/10/Rhodium_NJCoastalRisk_Oct2019final.pdf	salem	2018	new jersey	1	0	7169	19	133	165	1	0	0	0	21	0	41.562	51.562	0.312	0	0	0	6.562	0	0	0	0	0	1	0	0	0	0	0	0	0	100	0	0	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl42.json	https://www.fpl.fs.usda.gov/documnts/fplgtr/fpl_gtr179.pdf	washington	1971	georgia	0	0	9619	19	0	2	0	0	0	2	0	0	0	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl29.json	https://assets.firststreet.org/uploads/2021/02/The_Cost_of_Climate_FSF20210219-1.pdf	florida	2021	florida	1	1	62518	121	977	9	0	0	0	0	303	0	75.795	0.698	0	0	0	0	23.507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl38.json	https://oag.ca.gov/system/files/attachments/press_releases/Appendix%20A%20Climate%20Change%20Impacts.pdf	washington	2018	california	1	1	28528	73	292	160	68	56	1	1	85	61	40.331	22.099	9.392	7.735	0.138	0.138	11.74	8.425	0	0	0	0	3	0	4	0	0	0	0	0	42.857	0	57.143	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl44.json	https://www.amtrak.com/content/dam/projects/dotcom/english/public/documents/environmental1/Amtrak-Sustainability-Report-FY22.pdf	washington	2022	new york	1	1	15899	58	5	11	3	27	2	1	1	4	9.259	20.37	5.556	50	3.704	1.852	1.852	7.407	1	0	0	0	4	0	0	0	20	0	0	0	80	0	0	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl47.json	https://repository.library.noaa.gov/view/noaa/31252/noaa_31252_DS1.pdf	amherst	2017	connecticut	1	1	3717	6	0	1	1	0	0	0	1	2	0	20	20	0	0	0	20	40	5	0	0	6	0	0	0	0	45.455	0	0	54.545	0	0	0	0	BURLINGTON	FALSE	FALSE	FALSE	NC	EXCLUDE	Not ACRES town	TRUE	BURLINGTON	TRUE
burlingtonurl37.json	https://www.ucsusa.org/sites/default/files/2019-09/Overwhelming-Risk-Full-Report.pdf	florida	2013	florida	1	1	22061	30	433	242	0	0	0	0	31	0	61.331	34.278	0	0	0	0	4.391	0	0	0	0	0	0	1	0	0	0	0	0	0	0	100	0	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl40.json	https://njclimateresourcecenter.rutgers.edu/wp-content/uploads/2020/03/CHPR_Final_12.6_2017.pdf	washington	2016	new jersey	1	1	28566	82	53	96	44	172	21	4	19	19	12.383	22.43	10.28	40.187	4.907	0.935	4.439	4.439	7	0	1	0	4	3	13	0	25	0	3.571	0	14.286	10.714	46.429	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl46.json	https://www.burlingtonelectric.com/sites/default/files/inline-files/NetZeroEnergy-Roadmap.pdf	burlington	2018	district	1	1	20877	76	0	1	0	10	4	0	0	0	0	6.667	0	66.667	26.667	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	75	0	25	0	BURLINGTON	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl45.json	https://outside.vermont.gov/agency/anr/climatecouncil/Shared%20Documents/Initial%20Climate%20Action%20Plan%20-%20Final%20-%2012-1-21.pdf	burlington	2021	vermont	1	1	101060	274	156	130	11	235	3	7	63	4	25.616	21.346	1.806	38.588	0.493	1.149	10.345	0.657	0	0	0	0	10	1	18	0	0	0	0	0	34.483	3.448	62.069	0	BURLINGTON	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl50.json	https://nca2018.globalchange.gov/downloads/NCA4_Ch18_Northeast_Full.pdf	washington	2017	new york	1	1	36155	74	170	115	49	31	4	7	21	6	42.184	28.536	12.159	7.692	0.993	1.737	5.211	1.489	4	0	0	0	19	1	1	0	16	0	0	0	76	4	4	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl48.json	https://opd.gov.mp/library/smart-safe-growth/integrating-resilience-into-the-transportation-planning-process-white-paper-on-literature-review-findings/us-department-of-transportation-2018.pdf	boston	2016	massachusetts	1	1	16909	53	106	89	4	0	0	0	11	6	49.074	41.204	1.852	0	0	0	5.093	2.778	5	0	0	0	3	1	0	0	55.556	0	0	0	33.333	11.111	0	0	BURLINGTON	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
burlingtonurl4.json	https://www.nationalgridus.com/media/pdfs/our-company/massachusetts-grid-modernization/future-grid-full-plan-sept2023.pdf	worcester	2022	massachusetts	1	1	227836	726	79	178	15	94	13	2	15	13	19.315	43.521	3.667	22.983	3.178	0.489	3.667	3.178	19	0	0	0	22	6	29	0	25	0	0	0	28.947	7.895	38.158	0	BURLINGTON	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl43.json	https://www.nyserda.ny.gov/-/media/Project/Nyserda/Files/Publications/Research/Environmental/21-27-Equitable-Access-to-Cooling-in-New-York-City-Under-a-Changing-Climate.pdf	lynn	2020	new york	1	1	54331	180	3	70	234	46	14	5	3	0	0.8	18.667	62.4	12.267	3.733	1.333	0.8	0	0	0	0	5	16	0	6	0	0	0	0	18.519	59.259	0	22.222	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl5.json	https://matracking.ehs.state.ma.us/reports/hia_report.pdf	springfield	2011	massachusetts	1	1	30218	107	2	16	64	150	45	4	3	7	0.687	5.498	21.993	51.546	15.464	1.375	1.031	2.405	0	0	0	0	16	2	4	0	0	0	0	0	72.727	9.091	18.182	0	BURLINGTON	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl53.json	https://www.ag.ky.gov/Resources/Consumer-Resources/charity/Documents/charity.pdf	washington	2022	washington	0	1	125927	154	0	22	0	1	0	4	0	1	0	78.571	0	3.571	0	14.286	0	3.571	2	0	0	0	0	10	5	0	11.765	0	0	0	0	58.824	29.412	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl49.json	https://glisa.umich.edu/wp-content/uploads/2021/02/MTIT_Coastal.pdf	burlington	2005	michigan	1	1	9448	14	61	62	2	0	0	0	4	0	47.287	48.062	1.55	0	0	0	3.101	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	100	0	BURLINGTON	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl51.json	https://www.mwra.com/projects/water/7454-section56-saugus-river/mepa/MWRASection56WaterPipelineReplacementProjectEENF.pdf	lynn	2020	massachusetts	1	1	103837	295	119	57	10	61	36	14	13	0	38.387	18.387	3.226	19.677	11.613	4.516	4.194	0	2	0	0	0	26	0	0	0	7.143	0	0	0	92.857	0	0	0	BURLINGTON	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl56.json	https://savetherain.us/wp-content/uploads/2011/10/Green_Infrastructure_Urban_Climate_Adaptation.pdf	washington	2008	new york	1	1	18841	52	110	175	32	26	2	1	10	1	30.812	49.02	8.964	7.283	0.56	0.28	2.801	0.28	0	0	0	0	3	1	0	0	0	0	0	0	75	25	0	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl61.json	https://communityresilience-center.org/wp-content/uploads/2020/12/Climate_Migration_Report.pdf	orleans	2019	vermont	1	1	25653	102	47	43	7	1	0	0	8	7	41.593	38.053	6.195	0.885	0	0	7.08	6.195	1	0	0	0	2	0	0	0	33.333	0	0	0	66.667	0	0	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl60.json	https://vtrural.org/sites/default/files/content/ClimateEconomy/ProgressForVermont.pdf	rutland	2015	vermont	1	1	13090	40	4	9	0	0	0	0	0	1	28.571	64.286	0	0	0	0	0	7.143	1	0	0	0	0	4	2	0	14.286	0	0	0	0	57.143	28.571	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl52.json	https://www.ipcc.ch/site/assets/uploads/2018/02/ar4-wg2-chapter14-1.pdf	washington	2002	washington	1	1	11521	36	72	120	3	18	0	1	38	29	25.623	42.705	1.068	6.406	0	0.356	13.523	10.32	1	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl54.json	https://www.wakefield.ma.us/sites/g/files/vyhlif3986/f/uploads/open-space-recreation-plan-draft.pdf	wakefield	2021	massachusetts	1	1	28914	79	53	56	8	2	1	5	11	2	38.406	40.58	5.797	1.449	0.725	3.623	7.971	1.449	17	0	0	1	23	2	0	0	39.535	0	0	2.326	53.488	4.651	0	0	BURLINGTON	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
burlingtonurl62.json	https://rebuildbydesign.org/wp-content/uploads/2023/08/VERMONT.pdf	washington	2021	vermont	1	1	9222	33	45	84	5	1	0	1	7	0	31.469	58.741	3.497	0.699	0	0.699	4.895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl55.json	https://health.ri.gov/publications/reports/2021Climate-Change-and-Health-Needs-Assessment.pdf	boston	2019	vermont	1	1	21533	56	40	34	61	31	4	1	4	3	22.472	19.101	34.27	17.416	2.247	0.562	2.247	1.685	0	0	0	1	1	0	0	0	0	0	0	50	50	0	0	0	BURLINGTON	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl58.json	https://pdhacademy.com/wp-content/uploads/2013/05/AIAPDH110_GB-and-Climate-Resilience.pdf	washington	2009	california	1	1	39967	260	215	276	69	31	120	7	30	55	26.775	34.371	8.593	3.861	14.944	0.872	3.736	6.849	1	0	0	0	1	0	7	0	11.111	0	0	0	11.111	0	77.778	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl6.json	https://climatechange.vermont.gov/sites/climatecouncilsandbox/files/2021-12/Initial%20Climate%20Action%20Plan%20-%20Final%20-%2012-1-21.pdf	burlington	2021	vermont	1	1	100455	273	155	127	11	233	3	7	63	4	25.705	21.061	1.824	38.64	0.498	1.161	10.448	0.663	0	0	0	0	10	1	18	0	0	0	0	0	34.483	3.448	62.069	0	BURLINGTON	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl59.json	https://www.sec.gov/comments/s7-10-22/s71022-20131996-302457.pdf	sharon	1970	new york	1	1	179409	902	14	62	5	13	2	4	22	38	8.75	38.75	3.125	8.125	1.25	2.5	13.75	23.75	0	0	0	0	0	1	0	0	0	0	0	0	0	100	0	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl64.json	https://s27.q4cdn.com/998829972/files/doc_downloads/irw/BHLB-2022-ESG-Report-ir.pdf	boston	2022	massachusetts	1	1	21698	32	7	5	1	17	0	0	1	0	22.581	16.129	3.226	54.839	0	0	3.226	0	1	0	0	0	4	0	0	0	20	0	0	0	80	0	0	0	BURLINGTON	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
burlingtonurl63.json	https://www.mass.edu/bhe/lib/reports/CampusViolencePreventionAndResponse.pdf	bridgewater	2007	massachusetts	0	1	31508	127	1	1	0	0	0	4	0	0	16.667	16.667	0	0	0	66.667	0	0	0	0	0	1	38	0	11	0	0	0	0	2	76	0	22	0	BURLINGTON	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl65.json	https://www.cityofmelrose.org/sites/g/files/vyhlif3451/f/uploads/natural_hazards_mitigation_plan_public_review_draft_1.pdf	melrose	2018	massachusetts	1	1	72940	305	736	688	54	31	12	3	89	45	44.391	41.496	3.257	1.87	0.724	0.181	5.368	2.714	104	3	0	0	10	7	33	0	66.242	1.911	0	0	6.369	4.459	21.019	0	BURLINGTON	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
burlingtonurl7.json	https://www.clf.org/wp-content/uploads/2019/03/CLF_ClimateCodeReport_2019.pdf	boston	2018	massachusetts	1	1	25176	67	114	56	6	7	7	2	5	6	56.158	27.586	2.956	3.448	3.448	0.985	2.463	2.956	4	0	0	0	1	1	0	0	66.667	0	0	0	16.667	16.667	0	0	BURLINGTON	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
burlingtonurl68.json	https://www.massport.com/sites/default/files/2023-10/5494-8696-hanscom-espr-scope-certificate.pdf	bedford	2022	massachusetts	1	1	14700	47	2	8	1	27	1	1	0	0	5	20	2.5	67.5	2.5	2.5	0	0	1	0	0	2	3	0	0	0	16.667	0	0	33.333	50	0	0	0	BURLINGTON	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl76.json	https://www.lasalle.com/wp-content/uploads/2023/02/lasalle-sustainability-in-focus-review-february-2-2023.pdf	beverly	2022	new york	1	1	8448	25	2	2	0	5	2	1	1	1	14.286	14.286	0	35.714	14.286	7.143	7.143	7.143	0	0	0	0	13	0	0	0	0	0	0	0	100	0	0	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl67.json	https://www.bts.gov/sites/bts.dot.gov/files/2023-12/TSAR-2023_123023.pdf	washington	2022	mississippi	1	1	91472	254	13	31	1	63	9	23	23	21	7.065	16.848	0.543	34.239	4.891	12.5	12.5	11.413	0	0	0	0	70	0	0	0	0	0	0	0	100	0	0	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl74.json	https://www.iso-ne.com/static-assets/documents/100011/2023_report_of_consumer_liaison_group_final.pdf	boston	2023	massachusetts	1	1	19056	41	0	22	2	1	0	0	0	2	0	81.481	7.407	3.704	0	0	0	7.407	0	0	0	0	5	22	12	0	0	0	0	0	12.821	56.41	30.769	0	BURLINGTON	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
burlingtonurl66.json	https://www.eli.org/sites/default/files/eli-pubs/banda-final-4-21-2020.pdf	washington	2018	california	1	1	63673	119	31	15	14	230	1	2	16	25	9.281	4.491	4.192	68.862	0.299	0.599	4.79	7.485	1	0	0	1	2	6	0	0	10	0	0	10	20	60	0	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl69.json	https://www.aceee.org/sites/default/files/pdfs/B2303.pdf	washington	2023	washington	1	1	35055	102	0	7	0	65	5	1	0	0	0	8.974	0	83.333	6.41	1.282	0	0	2	0	0	0	7	1	0	0	20	0	0	0	70	10	0	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl71.json	https://www.georgetownclimate.org/files/report/Community_Land_Trust_Report_2021.pdf	georgetown	2020	district	1	1	20422	50	40	78	14	2	0	0	2	10	27.397	53.425	9.589	1.37	0	0	1.37	6.849	1	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl70.json	https://www.hanscom.af.mil/Portals/57/Hanscom%20INRMP_Draft_20230427.pdf	westborough	1999	massachusetts	1	1	77938	196	119	106	2	4	0	22	20	9	42.199	37.589	0.709	1.418	0	7.801	7.092	3.191	1	0	0	0	46	0	2	0	2.041	0	0	0	93.878	0	4.082	0	BURLINGTON	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl75.json	https://www.portland.gov/sites/default/files/2019-07/cap-2015_june30-2015_web_0.pdf	dalton	2015	oregon	1	1	56069	162	38	36	38	25	1	1	10	25	21.839	20.69	21.839	14.368	0.575	0.575	5.747	14.368	3	1	0	0	8	1	13	0	11.538	3.846	0	0	30.769	3.846	50	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl72.json	https://www.somervillema.gov/sites/default/files/wellbeing-of-somerville-report-2017.pdf	somerville	2017	massachusetts	1	1	76401	180	1	6	6	9	1	0	1	0	4.167	25	25	37.5	4.167	0	4.167	0	4	0	0	0	86	3	0	0	4.301	0	0	0	92.473	3.226	0	0	BURLINGTON	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
burlingtonurl77.json	https://journals.law.harvard.edu/elr/wp-content/uploads/sites/79/2024/01/HELR-Vol.-47.2-Moffa.pdf	florida	2023	district	1	1	28261	56	37	11	0	15	0	2	3	0	54.412	16.176	0	22.059	0	2.941	4.412	0	1	0	0	0	0	0	3	0	25	0	0	0	0	0	75	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl79.json	https://www.climatelinks.org/sites/default/files/asset/document/Multi-Criteria%2520Analysis_CLEARED_0.pdf	arlington	2007	vermont	1	1	6038	20	4	3	0	0	0	1	1	0	44.444	33.333	0	0	0	11.111	11.111	0	3	0	1	0	2	0	0	0	50	0	16.667	0	33.333	0	0	0	BURLINGTON	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl8.json	https://www.healthvermont.gov/sites/default/files/documents/pdf/ENV_CH_ProfileReport.pdf	hatfield	2013	vermont	1	1	54626	149	45	163	80	158	29	5	35	34	8.197	29.69	14.572	28.78	5.282	0.911	6.375	6.193	0	0	0	0	2	0	4	0	0	0	0	0	33.333	0	66.667	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
burlingtonurl81.json	http://wvdnr.gov/wp-content/uploads/2021/05/Cacapon-River-and-Patterson-Creek-CFA-Action-Plan.pdf	washington	2015	west virginia	1	1	25616	105	83	20	1	2	0	5	25	15	54.967	13.245	0.662	1.325	0	3.311	16.556	9.934	4	0	0	0	5	0	7	0	25	0	0	0	31.25	0	43.75	0	BURLINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
